Fwd Packet Length Max,Fwd Packet Length Min,Min Packet Length,Max Packet Length,Average Packet Size,Label,Protocol,Fwd Packets_s,Fwd Header Length,Fwd Header Length 1,min_seg_size_forward,Total Length of Fwd Packets,Fwd Packet Length Std,Flow IAT Min,Subflow Fwd Bytes,Destination Port,Packet Length Std,Flow Duration,Fwd IAT Total,ACK Flag Count,Init_Win_bytes_forward,Flow IAT Mean,Flow IAT Max,Fwd IAT Mean,Fwd IAT Max
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,667077,2001230,667077,2001230
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,667166.6667,2001497,667166.6667,2001497
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,667183.3333,2001548,667183.3333,2001548
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,667256.3333,2001767,667256.3333,2001767
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,691765.2857,2002665,691765.2857,2002665
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,692219.7143,2001263,692219.7143,2001263
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,740869,2000747,740869,2000747
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,800657,2002102,800657,2002102
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,800781,2001988,800781,2001988
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,815281.7143,2001764,815281.7143,2001764
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,857790.7143,2002090,857790.7143,2002090
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,858147,2002803,858147,2002803
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,934005.6667,2802014,934005.6667,2802014
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,987977,2963929,987977,2963929
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,991915.6667,2975747,991915.6667,2975747
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,995080,2985239,995080,2985239
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,995345.3333,2986034,995345.3333,2986034
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,995852,2987554,995852,2987554
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,995915,2987697,995915,2987697
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,996260,2988777,996260,2988777
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,996491,2989470,996491,2989470
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,996709,2990125,996709,2990125
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,996740.3333,2990219,996740.3333,2990219
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,996817.3333,2990450,996817.3333,2990450
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,996857.3333,2990571,996857.3333,2990571
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,997183.6667,2991549,997183.6667,2991549
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,997396.6667,2992188,997396.6667,2992188
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,997512,2992534,997512,2992534
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,997622.6667,2992866,997622.6667,2992866
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,997789,2993366,997789,2993366
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,997853,2993555,997853,2993555
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,997911.3333,2993732,997911.3333,2993732
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,997982.3333,2993945,997982.3333,2993945
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,997998.6667,2993994,997998.6667,2993994
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,998003.3333,2994006,998003.3333,2994006
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,998113.6667,2994339,998113.6667,2994339
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,998143.3333,2994428,998143.3333,2994428
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,998279.3333,2994836,998279.3333,2994836
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,998312.3333,2994934,998312.3333,2994934
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,998438.6667,2995314,998438.6667,2995314
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,998534.6667,2995601,998534.6667,2995601
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,998598,2995793,998598,2995793
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,998607.3333,2995820,998607.3333,2995820
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,998611.3333,2995832,998611.3333,2995832
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,998656.3333,2995967,998656.3333,2995967
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,998673,2996001,998673,2996001
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,998755,2996263,998755,2996263
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,998760.3333,2996279,998760.3333,2996279
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,998766,2996296,998766,2996296
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,998797.3333,2996390,998797.3333,2996390
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,998925.6667,2996775,998925.6667,2996775
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,998935.6667,2996805,998935.6667,2996805
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,998947,2996840,998947,2996840
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,998963.3333,2996887,998963.3333,2996887
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,998973,2996917,998973,2996917
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,998984.6667,2996952,998984.6667,2996952
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999013.3333,2997038,999013.3333,2997038
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999081.6667,2997243,999081.6667,2997243
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999134.3333,2997401,999134.3333,2997401
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999152,2997452,999152,2997452
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999162.3333,2997484,999162.3333,2997484
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999165,2997492,999165,2997492
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999171,2997511,999171,2997511
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999196.6667,2997586,999196.6667,2997586
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999204.6667,2997611,999204.6667,2997611
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999210,2997585,999210,2997585
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999239.3333,2997716,999239.3333,2997716
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999284.6667,2997852,999284.6667,2997852
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999291.3333,2997872,999291.3333,2997872
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999292.3333,2997875,999292.3333,2997875
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999293.6667,2997881,999293.6667,2997881
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999295.6667,2997886,999295.6667,2997886
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999390.3333,2998169,999390.3333,2998169
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999413,2998237,999413,2998237
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999434.3333,2998301,999434.3333,2998301
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999444.3333,2998331,999444.3333,2998331
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999447,2998339,999447,2998339
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999452.3333,2998355,999452.3333,2998355
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999463,2998387,999463,2998387
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999469,2998405,999469,2998405
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999476.6667,2998428,999476.6667,2998428
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999490.3333,2998422,999490.3333,2998422
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999493.6667,2998435,999493.6667,2998435
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999496.3333,2998488,999496.3333,2998488
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999498,2998492,999498,2998492
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999507,2998519,999507,2998519
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999507.6667,2998521,999507.6667,2998521
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999510,2998529,999510,2998529
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999517.6667,2998551,999517.6667,2998551
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999519.3333,2998556,999519.3333,2998556
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999534.6667,2998602,999534.6667,2998602
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999540,2998618,999540,2998618
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999543,2998627,999543,2998627
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999546.6667,2998637,999546.6667,2998637
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999547,2998639,999547,2998639
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999551,2998650,999551,2998650
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999562.6667,2998686,999562.6667,2998686
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999568.3333,2998703,999568.3333,2998703
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999574.3333,2998721,999574.3333,2998721
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999580,2998739,999580,2998739
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999607.6667,2998821,999607.6667,2998821
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999625.3333,2998874,999625.3333,2998874
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999630,2998888,999630,2998888
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999636,2998906,999636,2998906
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999641.3333,2998905,999641.3333,2998905
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999643.3333,2998928,999643.3333,2998928
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999650.3333,2998949,999650.3333,2998949
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999650.6667,2998949,999650.6667,2998949
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999657,2998969,999657,2998969
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999666.3333,2998996,999666.3333,2998996
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999667.6667,2999001,999667.6667,2999001
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999669,2999005,999669,2999005
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999675.3333,2999024,999675.3333,2999024
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999687.6667,2999061,999687.6667,2999061
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999689.6667,2999067,999689.6667,2999067
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999702.3333,2999105,999702.3333,2999105
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999710,2999129,999710,2999129
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999710,2999128,999710,2999128
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999712.6667,2999134,999712.6667,2999134
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999720.6667,2999160,999720.6667,2999160
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999724,2999125,999724,2999125
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999724,2999170,999724,2999170
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999732.3333,2999195,999732.3333,2999195
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999732.6667,2999194,999732.6667,2999194
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999733.3333,2999198,999733.3333,2999198
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999736.6667,2999193,999736.6667,2999193
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999740,2999217,999740,2999217
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999742.3333,2999225,999742.3333,2999225
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999752,2999253,999752,2999253
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999753.3333,2999258,999753.3333,2999258
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999755,2999263,999755,2999263
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999760.6667,2999282,999760.6667,2999282
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999767,2999298,999767,2999298
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999772.3333,2999315,999772.3333,2999315
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999774.6667,2999322,999774.6667,2999322
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999785,2999306,999785,2999306
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999787,2999359,999787,2999359
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999789,2999365,999789,2999365
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999801.6667,2999403,999801.6667,2999403
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999802,2999402,999802,2999402
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999806.6667,2999418,999806.6667,2999418
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999808,2999422,999808,2999422
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999808,2999422,999808,2999422
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999815.3333,2999442,999815.3333,2999442
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999816.3333,2999406,999816.3333,2999406
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999818.3333,2999453,999818.3333,2999453
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999822.3333,2999465,999822.3333,2999465
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999824.6667,2999471,999824.6667,2999471
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999829.6667,2999488,999829.6667,2999488
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999832.3333,2999495,999832.3333,2999495
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999833.3333,2999450,999833.3333,2999450
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999834.3333,2999500,999834.3333,2999500
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999835,2999503,999835,2999503
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999840.6667,2999519,999840.6667,2999519
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999841.3333,2999522,999841.3333,2999522
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999845.3333,2999530,999845.3333,2999530
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999846,2999536,999846,2999536
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999849,2999545,999849,2999545
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999854,2999558,999854,2999558
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999854.3333,2999562,999854.3333,2999562
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999857.6667,2999571,999857.6667,2999571
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999858.6667,2999574,999858.6667,2999574
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999859.6667,2999577,999859.6667,2999577
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999860,2999578,999860,2999578
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999861.6667,2999582,999861.6667,2999582
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999862,2999573,999862,2999573
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999862.3333,2999585,999862.3333,2999585
0,0,0,0,0,HTTP,0,0,0,0,-1062718975,0,0,0,0,0,0,0,0,0,0,999863,2999586,999863,2999586
