Fwd Packet Length Max,Fwd Packet Length Min,Min Packet Length,Max Packet Length,Average Packet Size,Label,Protocol,Fwd Packets_s,Fwd Header Length,Fwd Header Length 1,min_seg_size_forward,Total Length of Fwd Packets,Fwd Packet Length Std,Flow IAT Min,Subflow Fwd Bytes,Destination Port,Packet Length Std,Flow Duration,Fwd IAT Total,ACK Flag Count,Init_Win_bytes_forward,Flow IAT Mean,Flow IAT Max,Fwd IAT Mean,Fwd IAT Max
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,ICMP,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29,29,29,43.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29,29,29,43.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29,29,29,43.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,30,30,30,45,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,36,36,36,54,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,36,36,36,54,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,36,36,36,54,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,36,36,36,54,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,50,50,50,75,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0,52,9.454545,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,91,91,91,136.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,91,91,91,136.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,91,91,91,136.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,119,119,119,178.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,119,119,119,178.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,175,175,175,262.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,175,175,175,262.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,175,175,175,262.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,175,175,175,262.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,193,193,193,289.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,211,211,211,237.375,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,229,229,229,343.5,ICMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
