Fwd Packet Length Max,Fwd Packet Length Min,Min Packet Length,Max Packet Length,Average Packet Size,Label,Protocol,Fwd Packets_s,Fwd Header Length,Fwd Header Length 1,min_seg_size_forward,Total Length of Fwd Packets,Fwd Packet Length Std,Flow IAT Min,Subflow Fwd Bytes,Destination Port,Packet Length Std,Flow Duration,Fwd IAT Total,ACK Flag Count,Init_Win_bytes_forward,Flow IAT Mean,Flow IAT Max,Fwd IAT Mean,Fwd IAT Max
0,0,0,0,0,BENIGN,17,0,0,0,-1062718975,0,29.075026,0,0,23384,28.46977,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,330,0,22.51666,0,0,49412,21.36118,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,34.063666,0,0,23543,32.315631,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,22.51666,0,0,7502,21.36118,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,35.08846,0,0,60485,33.617597,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,389,0,0,0,0,8212,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,-1062718975,0,34.063666,0,0,1914,32.315631,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,22.51666,0,0,51835,21.36118,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,0,0,0,6465,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,34.063666,0,0,51163,32.315631,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,-1,0,0,0,0,32773,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,0,0,0,57120,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,8,0,0,0,0,29052,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,35.08846,0,0,36063,33.617597,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,8,0,0,0,0,47729,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,0,0,0,50121,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,0,0,22.51666,0,0,58552,21.36118,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,8,0,34.063666,0,0,32822,32.315631,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,14,0,0,0,0,30660,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,0,0,34.063666,0,0,47439,32.315631,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,24.856924,0,0,5497,23.957303,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,34.063666,0,0,16630,32.315631,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,22.51666,0,0,11955,21.36118,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,0,0,0,41263,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,-1062718975,0,22.51666,0,0,27095,21.36118,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,0,0,34.063666,0,0,17711,32.315631,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,0,0,0,0,0,15755,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,0,0,0,38723,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,401,0,0,0,0,2043,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,8,0,0,0,0,43834,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,8,0,22.51666,0,0,32208,21.36118,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,34.063666,0,0,64369,32.315631,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,0,0,0,0,0,25063,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,22.51666,0,0,48144,21.36118,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,8,0,22.51666,0,0,2690,21.36118,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,22.51666,0,0,56315,21.36118,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,0,0,0,27714,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,0,0,34.063666,0,0,13580,32.315631,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,0,0,0,34004,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,0,0,0,36018,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,8,0,34.063666,0,0,48659,32.315631,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,14,0,27.191751,0,0,2031,27.883209,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,34.063666,0,0,44682,32.315631,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,-1,0,22.51666,0,0,34772,21.36118,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,22.51666,0,0,43603,21.36118,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,0,0,0,46194,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,22.51666,0,0,5782,21.36118,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,0,0,0,0,0,5249,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,8,0,0,0,0,17316,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,369,0,0,0,0,32475,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,8,0,35.08846,0,0,2134,33.617597,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,8,0,22.51666,0,0,26286,21.36118,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,34.063666,0,0,56517,32.315631,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,34.063666,0,0,21895,32.315631,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,8,0,0,0,0,29730,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,0,0,0,0,0,48601,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,0,0,0,21293,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,0,0,0,21458,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,0,0,0,48103,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,0,0,22.51666,0,0,22141,21.36118,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,34.063666,0,0,10456,32.315631,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,0,0,0,49610,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,0,0,0,0,0,10823,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,22.51666,0,0,1745,21.36118,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,-1062718975,0,35.08846,0,0,25811,33.617597,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,0,0,0,0,0,51358,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,0,0,35.08846,0,0,17554,33.617597,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,0,0,0,31698,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,0,0,22.51666,0,0,7325,21.36118,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,-1,0,35.08846,0,0,10957,33.617597,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,22.51666,0,0,22009,21.36118,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,-1062718975,0,34.063666,0,0,39597,32.315631,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,22.51666,0,0,50394,21.36118,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,14,0,0,0,0,32954,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,35.08846,0,0,6163,33.617597,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,0,0,0,0,0,47432,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,22.51666,0,0,62369,21.36118,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,0,0,0,41983,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,35.08846,0,0,32495,33.617597,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,34.063666,0,0,55626,32.315631,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,0,0,35.08846,0,0,26479,33.617597,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,0,0,0,32254,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,8,0,22.51666,0,0,45886,21.36118,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,8,0,35.08846,0,0,24302,33.617597,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,8,0,34.063666,0,0,65329,32.315631,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,0,0,0,0,0,14738,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,35.08846,0,0,62627,33.617597,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,8,0,35.08846,0,0,17761,33.617597,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,0,0,0,62989,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,14,0,34.063666,0,0,26092,32.315631,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,8,0,34.063666,0,0,2735,32.315631,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,0,0,0,0,0,27192,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,8,0,0,0,0,33798,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,-1,0,0,0,0,5031,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,8,0,0,0,0,17019,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,0,0,34.063666,0,0,14463,32.315631,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,0,0,34.063666,0,0,49874,32.315631,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,0,0,22.51666,0,0,8027,21.36118,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,8,0,35.08846,0,0,44557,33.617597,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,0,0,0,0,0,53097,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,321,0,22.51666,0,0,53437,21.36118,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,0,0,35.08846,0,0,18209,33.617597,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,0,0,0,0,0,54512,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,22.51666,0,0,16790,21.36118,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,0,0,34.063666,0,0,21444,32.315631,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,0,0,0,12022,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,0,0,0,40270,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,0,0,0,16594,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,22.51666,0,0,1132,21.36118,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,0,0,0,42400,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,0,0,0,28016,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,0,0,0,53518,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,0,0,0,0,0,9283,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,0,0,0,39584,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,0,0,0,0,0,35269,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,-1,0,35.08846,0,0,42182,33.617597,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,0,0,0,18570,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,34.063666,0,0,27423,32.315631,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,34.063666,0,0,36302,32.315631,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,22.51666,0,0,7780,21.36118,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,20,0,0,0,0,38142,0,0,0,0,0,0,0,0,0
0,0,0,0,0,BENIGN,17,0,0,0,-1062718975,0,0,0,0,48328,0,0,0,0,0,0,0,0,0
